"Step","QuantFastKAN Compiled w/ Options - self_cuda_time_total (ms)","QuantFastKAN Compiled w/ Options - self_cuda_time_total (ms)__MIN","QuantFastKAN Compiled w/ Options - self_cuda_time_total (ms)__MAX","QuantFastKAN Compiled - self_cuda_time_total (ms)","QuantFastKAN Compiled - self_cuda_time_total (ms)__MIN","QuantFastKAN Compiled - self_cuda_time_total (ms)__MAX","QuantFastKAN - self_cuda_time_total (ms)","QuantFastKAN - self_cuda_time_total (ms)__MIN","QuantFastKAN - self_cuda_time_total (ms)__MAX","FastMPKAN Compiled w/ Options - self_cuda_time_total (ms)","FastMPKAN Compiled w/ Options - self_cuda_time_total (ms)__MIN","FastMPKAN Compiled w/ Options - self_cuda_time_total (ms)__MAX","FastMPKAN Compiled - self_cuda_time_total (ms)","FastMPKAN Compiled - self_cuda_time_total (ms)__MIN","FastMPKAN Compiled - self_cuda_time_total (ms)__MAX","FastMPKAN - self_cuda_time_total (ms)","FastMPKAN - self_cuda_time_total (ms)__MIN","FastMPKAN - self_cuda_time_total (ms)__MAX","FastKAN Compiled w/ Options - self_cuda_time_total (ms)","FastKAN Compiled w/ Options - self_cuda_time_total (ms)__MIN","FastKAN Compiled w/ Options - self_cuda_time_total (ms)__MAX","FastKAN Compiled - self_cuda_time_total (ms)","FastKAN Compiled - self_cuda_time_total (ms)__MIN","FastKAN Compiled - self_cuda_time_total (ms)__MAX","FastKAN - self_cuda_time_total (ms)","FastKAN - self_cuda_time_total (ms)__MIN","FastKAN - self_cuda_time_total (ms)__MAX","Mixed Precision KAN Compiled w/ Options - self_cuda_time_total (ms)","Mixed Precision KAN Compiled w/ Options - self_cuda_time_total (ms)__MIN","Mixed Precision KAN Compiled w/ Options - self_cuda_time_total (ms)__MAX","Mixed Precision KAN Compiled - self_cuda_time_total (ms)","Mixed Precision KAN Compiled - self_cuda_time_total (ms)__MIN","Mixed Precision KAN Compiled - self_cuda_time_total (ms)__MAX","Mixed Precision KAN - self_cuda_time_total (ms)","Mixed Precision KAN - self_cuda_time_total (ms)__MIN","Mixed Precision KAN - self_cuda_time_total (ms)__MAX","Vanilla KAN Compiled w/ Options - self_cuda_time_total (ms)","Vanilla KAN Compiled w/ Options - self_cuda_time_total (ms)__MIN","Vanilla KAN Compiled w/ Options - self_cuda_time_total (ms)__MAX","Vanilla KAN Compiled - self_cuda_time_total (ms)","Vanilla KAN Compiled - self_cuda_time_total (ms)__MIN","Vanilla KAN Compiled - self_cuda_time_total (ms)__MAX","Vanilla KAN - self_cuda_time_total (ms)","Vanilla KAN - self_cuda_time_total (ms)__MIN","Vanilla KAN - self_cuda_time_total (ms)__MAX"
"1000","4.487333000000037","4.487333000000037","4.487333000000037","4.491016000000042","4.491016000000042","4.491016000000042","4.493248000000005","4.493248000000005","4.493248000000005","3.456378999999966","3.456378999999966","3.456378999999966","3.453701999999942","3.453701999999942","3.453701999999942","3.4552779999999697","3.4552779999999697","3.4552779999999697","2.973600000000032","2.973600000000032","2.973600000000032","2.971611000000007","2.971611000000007","2.971611000000007","2.9747099999999738","2.9747099999999738","2.9747099999999738","10.554756000000063","10.554756000000063","10.554756000000063","9.424687999999934","9.424687999999934","9.424687999999934","13.984559999999421","13.984559999999421","13.984559999999421","10.586480000000154","10.586480000000154","10.586480000000154","9.535492000000287","9.535492000000287","9.535492000000287","16.115343000000337","16.115343000000337","16.115343000000337"
